Distance_(microns),Gray_Value
293.084,7843.773
293.914,8154.567
294.745,8805.413
295.575,8984.794
296.405,8859.215
297.235,8834.219
298.066,8856.417
298.896,9000.105
299.726,8888.198
300.556,9442.247
301.387,9260.903
302.217,9140.202
303.047,9539.522
303.877,9139.093
304.708,9157.668
305.538,9271.255
306.368,8943.296
307.198,9182.190
308.029,9282.607
308.859,9422.976
309.689,9224.360
310.520,9107.332
311.350,9262.874
312.180,9289.194
313.010,9158.263
313.841,9553.566
314.671,9364.704
315.501,9623.012
316.331,10226.502
317.162,10087.296
317.992,10181.898
318.822,10553.453
319.652,10233.449
320.483,10991.983
321.313,11024.704
322.143,10871.320
322.974,11488.870
323.804,11739.061
324.634,12020.445
325.464,11936.595
326.295,11490.988
327.125,11857.032
327.955,11286.668
328.785,10647.434
329.616,10845.457
330.446,10688.854
331.276,10896.757
332.106,10984.907
332.937,11545.571
333.767,11215.717
334.597,11691.049
335.428,12015.623
336.258,12148.668
337.088,12561.304
337.918,12222.271
338.749,12171.555
339.579,13144.785
340.409,12822.215
341.239,12787.688
342.070,13679.061
342.900,13305.194
343.730,14180.227
344.560,13994.555
345.391,12847.988
346.221,13804.615
347.051,13744.515
347.882,14070.891
348.712,13831.315
349.542,14741.647
350.372,15042.903
351.203,15001.846
352.033,14843.668
352.863,14969.393
353.693,15885.526
354.524,16214.405
355.354,16935.770
356.184,17513.502
357.014,17559.086
357.845,17157.971
358.675,17268.863
359.505,17492.150
360.336,18117.377
361.166,18215.826
361.996,18193.385
362.826,18251.811
363.657,18688.348
364.487,18671.355
365.317,18562.076
366.147,18476.365
366.978,18258.863
367.808,18357.041
368.638,18124.770
369.468,18113.113
370.299,18864.320
371.129,18598.592
371.959,18630.863
372.790,18631.971
373.620,18634.426
374.450,18084.150
375.280,18338.518
376.111,17725.672
376.941,17138.193
377.771,17414.098
378.601,17781.469
379.432,17217.547
380.262,17303.898
381.092,16802.588
381.922,17412.365
382.753,18178.680
383.583,18104.438
384.413,17669.729
385.243,17496.219
386.074,17836.971
386.904,17854.178
387.734,16980.234
388.565,16864.684
389.395,17026.758
390.225,17189.158
391.055,16833.137
391.886,16912.336
392.716,16691.928
393.546,16970.619
394.376,17347.932
395.207,17328.348
396.037,17151.807
396.867,17951.725
397.698,17341.797
398.528,16864.121
399.358,17174.137
400.188,17522.475
401.019,17338.936
401.849,17424.822
402.679,17166.732
403.509,16523.186
404.340,16875.902
405.170,17390.219
406.000,17560.701
406.830,17734.000
407.661,17116.287
408.491,17260.748
409.321,17259.283
410.151,17576.863
410.982,17461.854
411.812,17268.521
412.642,16772.299
413.473,17042.121
414.303,17500.947
415.133,16968.105
415.963,17113.352
416.794,16660.701
417.624,17079.951
418.454,16766.744
419.284,16950.578
420.115,15900.951
420.945,15853.239
421.775,16171.732
422.605,16543.895
423.436,15986.445
424.266,16770.871
425.096,17148.920
425.927,17568.094
426.757,17948.377
427.587,16991.943
428.417,17557.479
429.248,17996.000
430.078,18048.664
430.908,17979.445
431.738,17765.023
