Distance_(microns),Gray_Value
140.315,9317.785
141.145,10023.943
141.976,11748.279
142.806,12083.445
143.636,13576.522
144.466,15590.976
145.297,15385.211
146.127,16365.381
146.957,17756.396
147.787,18894.016
148.618,18473.037
149.448,18646.389
150.278,19543.457
151.108,19483.316
151.939,19424.705
152.769,19870.385
153.599,19836.570
154.430,20981.479
155.260,20811.676
156.090,20482.850
156.920,20361.260
157.751,20177.359
158.581,19128.607
159.411,20851.041
160.241,20625.729
161.072,21263.604
161.902,20594.740
162.732,21086.498
163.562,19897.920
164.393,20766.807
165.223,20594.834
166.053,19954.061
166.883,19542.299
167.714,20030.604
168.544,20410.158
169.374,19262.559
170.205,20266.000
171.035,19541.242
171.865,19462.033
172.695,19216.291
173.526,19777.426
174.356,19262.186
175.186,19303.875
176.016,19283.238
176.847,19664.705
177.677,18402.652
178.507,18987.547
179.337,18964.309
180.168,18744.846
180.998,19495.137
181.828,18742.721
182.659,19710.256
183.489,18829.412
184.319,18928.020
185.149,18825.230
185.980,17879.664
186.810,18198.230
187.640,18405.393
188.470,18696.980
189.301,18066.461
190.131,17979.469
190.961,18897.785
191.791,19176.846
192.622,17879.291
193.452,19043.482
194.282,18987.652
195.113,18609.539
195.943,18749.271
196.773,18435.688
197.603,18539.867
198.434,18203.029
199.264,18258.830
200.094,18474.891
200.924,18025.068
201.755,18743.502
202.585,17677.312
203.415,17860.037
204.245,18239.535
205.076,18122.434
205.906,18196.494
206.736,17750.045
207.567,18246.203
208.397,18643.449
209.227,18213.660
210.057,17440.943
210.888,17323.936
211.718,17421.518
212.548,18941.555
213.378,18296.895
214.209,16510.271
215.039,17860.510
215.869,18642.373
216.699,18480.393
217.530,17302.766
218.360,17056.814
219.190,17525.150
220.021,17903.238
220.851,16789.818
221.681,17467.936
222.511,16907.453
223.342,16687.543
224.172,16611.793
225.002,17757.566
225.832,16684.256
226.663,16937.758
227.493,16409.129
228.323,16578.256
229.153,16027.846
229.984,16551.260
230.814,16519.660
231.644,16649.434
232.475,16382.385
233.305,17105.430
234.135,16261.194
234.965,16965.246
235.796,16716.932
236.626,16401.146
237.456,17254.566
238.286,16618.672
239.117,16155.732
239.947,17077.842
240.777,17237.219
241.607,16845.566
242.438,17169.275
243.268,16298.794
244.098,17774.623
244.929,16149.130
245.759,17356.781
246.589,16989.162
247.419,17163.525
248.250,17096.303
249.080,17218.348
249.910,17523.453
250.740,18420.033
251.571,17693.789
252.401,17349.242
253.231,17484.578
254.061,17226.465
254.892,17755.393
255.722,17279.162
256.552,17227.264
257.383,18578.510
258.213,17439.154
259.043,17364.988
259.873,16949.418
260.704,17286.514
261.534,16788.004
262.364,17136.393
263.194,16362.651
264.025,17003.150
264.855,17983.898
265.685,17664.928
266.515,16250.093
267.346,16056.081
268.176,16702.150
269.006,16519.604
269.837,17506.596
270.667,16731.348
271.497,17859.688
272.327,17158.977
273.158,16843.920
273.988,16966.842
274.818,17643.234
275.648,16700.457
276.479,17218.672
277.309,16238.328
278.139,17148.174
278.969,17279.029
279.800,15959.745
280.630,16592.238
281.460,16704.445
282.290,17588.438
283.121,18214.299
283.951,17045.539
284.781,17468.102
285.612,16262.162
286.442,17031.867
287.272,16991.992
288.102,17679.502
288.933,15844.923
289.763,16848.867
290.593,16686.547
291.423,16282.146
292.254,18031.947
293.084,17600.283
293.914,16487.701
294.745,17037.053
295.575,17284.475
296.405,16597.109
297.235,15876.672
298.066,15920.895
298.896,16652.061
299.726,16850.479
300.556,16457.721
301.387,16970.029
302.217,16175.717
303.047,16502.789
303.877,16856.207
304.708,16768.129
305.538,16807.418
306.368,17704.797
307.198,15552.064
308.029,16317.485
308.859,17300.086
309.689,16881.748
310.520,16819.963
311.350,16841.748
312.180,17152.691
313.010,17759.230
313.841,17126.709
314.671,17535.758
315.501,17352.328
316.331,16789.215
317.162,17538.875
317.992,17402.422
318.822,17253.793
319.652,16922.199
320.483,17360.113
321.313,17136.393
322.143,16687.023
322.974,16836.826
323.804,16459.680
324.634,17049.359
325.464,17606.506
326.295,16023.490
327.125,17177.607
327.955,16790.328
328.785,16701.000
329.616,17125.004
330.446,15384.530
331.276,17154.102
332.106,17509.309
332.937,16351.126
333.767,16633.486
334.597,17141.744
335.428,15328.595
336.258,17432.959
337.088,17049.709
337.918,17769.502
338.749,17098.461
339.579,16958.094
340.409,16166.729
341.239,16220.623
342.070,15965.830
342.900,16831.709
343.730,15894.575
344.560,15927.700
345.391,16333.315
346.221,16241.004
347.051,17226.992
347.882,17054.705
348.712,16239.291
349.542,16692.457
350.372,17253.721
351.203,16723.518
352.033,16283.927
352.863,16873.199
353.693,18033.203
354.524,16949.295
355.354,16752.867
356.184,17756.230
357.014,18157.846
357.845,18877.045
358.675,18237.072
359.505,18734.574
360.336,18429.426
361.166,17786.020
361.996,17459.660
362.826,16991.068
363.657,18604.109
364.487,17720.064
365.317,17558.547
366.147,18649.570
366.978,17399.582
367.808,17469.242
368.638,17885.920
369.468,18099.842
370.299,17323.645
371.129,17870.562
371.959,17180.316
372.790,17733.588
373.620,19513.660
374.450,18829.879
375.280,18207.029
376.111,18817.283
376.941,18065.963
377.771,19165.992
378.601,17998.914
379.432,18967.234
380.262,18945.234
381.092,18044.797
381.922,19321.461
382.753,18891.648
383.583,18575.691
384.413,17645.268
385.243,17715.359
386.074,17705.555
386.904,17253.049
387.734,17954.090
388.565,17893.668
389.395,18021.551
390.225,17922.947
391.055,18447.980
391.886,19020.053
392.716,18832.863
393.546,18581.053
394.376,18667.883
395.207,18212.064
396.037,18282.518
396.867,19456.271
397.698,18972.770
398.528,19607.611
399.358,19233.162
400.188,17251.518
401.019,18106.797
401.849,18012.449
402.679,18514.627
403.509,17458.793
404.340,17068.582
405.170,17409.016
406.000,17615.113
406.830,17573.260
407.661,17105.729
408.491,17387.514
409.321,17514.758
410.151,18273.049
410.982,16059.445
411.812,17098.211
412.642,17810.275
413.473,18033.393
414.303,18333.883
415.133,17175.461
415.963,17431.445
416.794,17946.393
417.624,17233.781
418.454,18220.535
419.284,16075.332
420.115,17129.635
420.945,16933.631
421.775,17402.076
422.605,16593.977
423.436,16275.158
424.266,15870.903
425.096,16223.146
425.927,16504.279
426.757,16124.522
427.587,15240.113
428.417,16340.817
429.248,15815.457
430.078,16320.696
430.908,14838.972
431.738,15282.445
432.569,16341.729
433.399,15421.813
434.229,15914.874
435.059,15838.660
435.890,15569.259
436.720,15830.932
437.550,16017.976
438.381,16090.680
439.211,16164.417
440.041,16674.902
440.871,16010.781
441.702,16963.287
442.532,17116.502
443.362,16172.271
444.192,16877.143
445.023,16419.479
445.853,16602.223
446.683,16325.854
447.513,16428.207
448.344,17062.762
449.174,17056.713
450.004,16694.482
450.835,16572.246
451.665,17262.445
452.495,16008.927
453.325,16915.344
454.156,16548.947
454.986,16821.494
455.816,16261.004
456.646,17281.842
457.477,17357.668
458.307,17078.971
459.137,17841.846
459.967,16684.064
460.798,17992.068
461.628,17093.680
462.458,16341.109
463.289,16134.130
464.119,16580.691
464.949,16142.178
465.779,16094.685
466.610,16035.826
467.440,16315.737
468.270,16926.154
469.100,17960.102
469.931,18342.691
470.761,17071.729
471.591,16881.547
472.421,16682.984
473.252,16960.283
474.082,16401.980
474.912,17353.732
475.743,18787.426
476.573,19653.086
477.403,19306.029
478.233,18106.385
479.064,17629.068
479.894,16311.506
480.724,16809.299
481.554,16351.664
482.385,17022.857
483.215,17174.801
484.045,17368.811
484.875,17617.053
485.706,16919.080
486.536,17314.352
487.366,18523.453
488.197,18939.971
489.027,21290.963
489.857,21942.506
490.687,21922.193
491.518,20952.162
492.348,19459.943
493.178,18309.996
494.008,18047.963
