Distance_(microns),Gray_Value
421.775,23474.182
422.605,23752.049
423.436,22851.814
424.266,22507.895
425.096,22782.988
425.927,22288.049
426.757,22260.652
427.587,22577.072
428.417,22701.090
429.248,22813.664
430.078,23103.203
430.908,22340.652
431.738,21490.193
432.569,21495.611
433.399,21680.008
434.229,21605.396
435.059,21130.928
435.890,21294.857
436.720,20856.068
437.550,21898.615
438.381,21360.822
439.211,20856.105
440.041,21226.656
440.871,20954.344
441.702,20330.023
442.532,21158.535
443.362,20990.992
444.192,20728.648
445.023,21592.736
445.853,21535.113
446.683,21245.020
447.513,21418.098
448.344,21770.223
449.174,22277.037
450.004,22216.762
450.835,22370.814
451.665,21855.076
452.495,21508.518
453.325,22246.023
454.156,22471.312
454.986,22108.709
455.816,22692.770
456.646,22476.271
457.477,22809.109
458.307,23606.193
459.137,23932.242
459.967,23314.627
460.798,23576.227
461.628,23115.570
462.458,22160.324
463.289,22699.393
464.119,23497.652
464.949,22509.219
465.779,22651.619
466.610,22960.645
467.440,23139.166
468.270,23146.773
469.100,22579.004
469.931,23871.754
470.761,23059.344
471.591,23184.676
472.421,23242.854
473.252,23219.162
474.082,22959.057
474.912,23400.068
475.743,22878.645
476.573,23059.408
477.403,23637.041
478.233,22818.162
479.064,23307.543
479.894,23935.053
480.724,22866.129
481.554,22774.992
482.385,23292.094
483.215,24049.029
484.045,24534.992
484.875,24432.068
485.706,23912.834
486.536,24675.955
487.366,25044.037
488.197,24699.016
489.027,24519.721
489.857,25450.373
490.687,25293.672
491.518,25421.797
492.348,25130.676
493.178,25433.701
494.008,25561.615
