Distance_(microns),Gray_Value
195.943,17021.729
196.773,16695.691
197.603,17074.264
198.434,16603.766
199.264,16296.024
200.094,15880.887
200.924,16848.037
201.755,16733.102
202.585,16520.348
203.415,16086.628
204.245,16094.081
205.076,15974.085
205.906,15636.158
206.736,16028.640
207.567,16228.907
208.397,16909.814
209.227,16177.117
210.057,16050.393
210.888,15370.915
211.718,14654.126
212.548,14381.530
213.378,14082.045
214.209,13865.628
215.039,14768.571
215.869,14381.247
216.699,13995.425
217.530,14658.534
218.360,15784.854
219.190,15020.632
220.021,14823.964
220.851,15151.903
221.681,15237.178
222.511,14862.187
223.342,14229.688
224.172,13610.255
225.002,13563.340
225.832,14585.206
226.663,15053.304
227.493,14762.053
228.323,15319.275
229.153,15211.846
229.984,15359.604
230.814,15498.057
231.644,15054.268
232.475,14876.121
233.305,14613.457
234.135,13295.445
234.965,13387.064
235.796,14211.619
236.626,14095.830
237.456,13556.049
238.286,13081.660
239.117,13515.385
239.947,13770.457
240.777,13293.696
241.607,12751.190
242.438,12519.024
243.268,12185.522
244.098,12937.615
244.929,12873.126
245.759,12464.932
246.589,12536.640
247.419,11807.146
248.250,11975.389
249.080,11974.936
249.910,11609.053
250.740,12347.753
251.571,11800.891
252.401,11666.453
253.231,11264.349
254.061,11365.142
254.892,11624.777
255.722,11912.045
256.552,11269.268
257.383,11365.891
258.213,11329.830
259.043,11700.183
259.873,11506.522
260.704,12306.866
261.534,11754.566
262.364,11247.692
263.194,10735.012
264.025,11012.349
264.855,11031.530
265.685,10538.522
266.515,10671.474
267.346,10595.883
268.176,10368.324
269.006,10246.381
269.837,9815.121
270.667,9768.753
271.497,9473.749
272.327,9799.324
273.158,10184.745
273.988,9426.773
274.818,9138.798
275.648,9091.842
276.479,9264.615
277.309,9705.017
278.139,9292.781
278.969,9100.543
279.800,8858.396
280.630,8699.737
281.460,8278.215
282.290,8855.851
283.121,8621.381
283.951,8546.802
284.781,8825.478
285.612,8814.874
286.442,9179.522
287.272,8761.413
288.102,8350.053
288.933,8502.409
289.763,8404.651
290.593,8655.271
291.423,8836.951
292.254,8419.121
293.084,8962.647
293.914,8987.187
294.745,9029.785
295.575,9337.721
296.405,9348.866
297.235,9430.709
298.066,9379.183
298.896,9709.781
299.726,9699.566
300.556,9525.089
301.387,9449.227
302.217,9924.158
303.047,9259.077
303.877,9791.234
304.708,9840.600
305.538,9809.202
306.368,9563.632
307.198,9962.498
308.029,10240.883
308.859,10221.049
309.689,9744.230
310.520,9525.421
311.350,9461.647
312.180,9141.466
313.010,9830.360
313.841,9779.320
314.671,9678.595
315.501,9440.324
316.331,9538.417
317.162,9494.409
317.992,9630.093
318.822,10214.349
319.652,9575.409
320.483,9500.315
321.313,9105.227
322.143,9897.445
322.974,9842.085
323.804,9705.773
324.634,9789.575
325.464,10231.895
326.295,10534.685
327.125,10666.506
327.955,10437.183
328.785,10668.806
329.616,10672.190
330.446,10539.138
331.276,10452.587
332.106,10554.737
332.937,11095.275
333.767,10688.230
334.597,9868.227
335.428,9652.761
336.258,9590.275
337.088,9324.551
337.918,9743.215
338.749,9369.068
339.579,8729.227
340.409,9351.789
341.239,9650.405
342.070,9876.851
342.900,10083.692
343.730,10117.121
344.560,10228.158
345.391,10202.400
346.221,10285.587
347.051,10086.227
347.882,9966.134
348.712,10153.813
349.542,10468.887
350.372,10718.911
351.203,11266.651
352.033,11400.004
352.863,11163.332
353.693,11457.068
354.524,12097.385
355.354,12051.413
356.184,11890.979
357.014,12714.445
357.845,12745.360
358.675,13351.972
359.505,14673.308
360.336,14944.647
361.166,15858.770
361.996,16674.879
362.826,16550.947
363.657,17193.422
364.487,16800.525
365.317,16190.466
366.147,17220.211
366.978,17512.033
367.808,17236.758
368.638,17759.072
369.468,17758.947
370.299,18100.664
371.129,18254.914
371.959,18415.963
372.790,18673.943
373.620,19355.789
374.450,20056.150
375.280,19516.303
376.111,19338.154
376.941,19968.475
377.771,19689.754
378.601,20267.721
379.432,20435.268
380.262,20574.619
381.092,21208.623
381.922,21729.166
382.753,21722.490
383.583,21142.461
384.413,21201.652
385.243,21508.125
386.074,21201.592
386.904,21379.057
387.734,21933.641
388.565,22355.850
389.395,22790.766
390.225,22503.883
391.055,22313.717
391.886,21878.777
392.716,21066.967
393.546,21104.566
394.376,21419.449
395.207,21351.648
396.037,21128.422
396.867,21605.234
397.698,22610.430
398.528,21601.596
399.358,21602.336
400.188,21672.143
401.019,21976.936
401.849,21864.479
402.679,21621.045
403.509,22860.668
404.340,22277.920
405.170,22695.514
406.000,22083.754
406.830,22022.883
407.661,22726.268
408.491,22419.133
409.321,23019.777
410.151,22713.807
410.982,22342.230
411.812,22483.705
412.642,22530.701
413.473,22912.086
414.303,22567.275
415.133,23175.838
415.963,24051.193
416.794,22910.814
417.624,23684.385
418.454,24071.422
419.284,23740.676
420.115,23289.098
420.945,23485.947
421.775,23910.340
422.605,23558.182
423.436,22909.850
424.266,23181.846
425.096,22489.562
425.927,22856.574
426.757,22224.189
427.587,22219.551
428.417,21012.072
429.248,20924.098
430.078,22305.012
430.908,22195.963
431.738,22758.242
432.569,22269.762
433.399,22621.652
434.229,22433.547
435.059,21977.215
435.890,22742.295
436.720,22223.822
437.550,22524.781
438.381,23104.246
439.211,23276.109
440.041,22681.336
440.871,21966.000
441.702,23031.486
442.532,22433.215
443.362,21705.219
444.192,22553.102
445.023,22571.426
445.853,21470.291
446.683,21750.676
447.513,21437.793
448.344,21464.822
449.174,21443.170
450.004,21348.475
450.835,21200.193
451.665,21626.328
452.495,21976.744
453.325,22188.781
454.156,21799.988
454.986,21386.029
455.816,21318.223
456.646,21399.291
457.477,22994.891
458.307,22395.967
459.137,22273.453
459.967,21346.389
460.798,22455.574
461.628,22568.867
462.458,23340.801
463.289,22360.984
464.119,22627.238
464.949,22566.875
465.779,23291.193
466.610,22365.887
467.440,22185.287
468.270,22220.705
469.100,22498.797
469.931,22160.607
470.761,21176.381
471.591,20972.984
472.421,20836.871
473.252,21449.611
474.082,21631.928
474.912,20473.721
475.743,21315.215
476.573,21399.143
477.403,21831.521
478.233,21968.309
479.064,21983.879
479.894,22369.766
480.724,21981.535
481.554,22188.381
482.385,21735.146
483.215,21361.793
484.045,22503.510
484.875,23571.898
485.706,23823.373
486.536,23403.045
487.366,23269.652
488.197,23943.430
489.027,23265.955
489.857,23286.684
490.687,24168.928
491.518,24122.732
492.348,23922.992
493.178,24220.412
494.008,25474.736
