Distance_(microns),Gray_Value
146.127,13488.725
146.957,12952.822
147.787,13299.360
148.618,15035.291
149.448,14597.951
150.278,14566.409
151.108,13849.372
151.939,14421.640
152.769,14468.628
153.599,15552.854
154.430,16232.854
155.260,15933.713
156.090,16576.143
156.920,17178.045
157.751,17892.525
158.581,17323.178
159.411,17880.125
160.241,17473.359
161.072,17595.412
161.902,17882.203
162.732,18139.045
163.562,17159.170
164.393,17807.838
165.223,17765.061
166.053,18793.299
166.883,18565.377
167.714,18048.355
168.544,17524.264
169.374,17373.004
170.205,18077.510
171.035,17358.400
171.865,16878.875
172.695,17123.863
173.526,17497.020
174.356,16500.793
175.186,16687.660
176.016,15591.680
176.847,16591.041
177.677,16416.445
178.507,16397.309
179.337,16262.802
180.168,16548.303
180.998,15117.968
181.828,16026.344
182.659,14538.187
183.489,14664.688
184.319,14986.296
185.149,14523.502
185.980,15051.230
186.810,15229.113
187.640,14836.360
188.470,15025.183
189.301,16248.349
190.131,15516.093
190.961,15215.142
191.791,15349.834
192.622,15395.219
193.452,14687.664
194.282,14332.113
195.113,15145.830
195.943,14864.049
196.773,16014.604
197.603,14868.810
198.434,15807.615
199.264,15156.741
200.094,14218.061
200.924,14763.651
201.755,14334.700
202.585,14706.021
203.415,14519.996
204.245,14028.255
205.076,14448.830
205.906,13782.632
206.736,14875.951
207.567,13676.453
208.397,14621.400
209.227,13664.049
210.057,13969.547
210.888,14462.579
211.718,13663.230
212.548,14339.551
213.378,14051.360
214.209,13746.283
215.039,13240.968
215.869,14198.296
216.699,13697.178
217.530,14441.891
218.360,14688.664
219.190,14444.919
220.021,14384.012
220.851,14300.438
221.681,14010.502
222.511,14852.704
223.342,15410.623
224.172,15171.611
225.002,14545.895
225.832,15118.400
226.663,15520.600
227.493,15561.429
228.323,15305.166
229.153,15477.089
229.984,15098.344
230.814,15509.457
231.644,15995.656
232.475,14282.219
233.305,15766.332
234.135,15304.685
234.965,14933.353
235.796,15368.032
236.626,15958.121
237.456,15197.555
238.286,15881.745
239.117,15427.636
239.947,16275.955
240.777,15639.170
241.607,15875.802
242.438,15251.126
243.268,15913.336
244.098,15521.057
244.929,15258.028
245.759,15134.268
246.589,16673.053
247.419,15870.647
248.250,15378.915
249.080,15964.939
249.910,14988.579
250.740,15715.834
251.571,15592.506
252.401,15818.349
253.231,15145.656
254.061,15368.130
254.892,15794.741
255.722,15603.688
256.552,14828.243
257.383,15087.158
258.213,15212.955
259.043,15779.170
259.873,15424.619
260.704,16094.247
261.534,15101.923
262.364,14793.117
263.194,15426.021
264.025,16248.955
264.855,16025.721
265.685,15223.049
266.515,15638.251
267.346,15557.223
268.176,15254.121
269.006,15722.806
269.837,15594.287
270.667,16043.032
271.497,15986.547
272.327,14546.385
273.158,15937.004
273.988,16035.883
274.818,14879.923
275.648,15952.109
276.479,15198.757
277.309,15221.251
278.139,15425.555
278.969,15462.891
279.800,15996.036
280.630,15929.053
281.460,16556.076
282.290,15518.291
283.121,14911.259
283.951,15446.522
284.781,15834.081
285.612,14168.870
286.442,14752.895
287.272,14583.089
288.102,14820.377
288.933,15074.138
289.763,14211.405
290.593,13949.802
291.423,15506.939
292.254,14573.234
293.084,14743.263
293.914,14255.230
294.745,15460.632
295.575,14008.381
296.405,14854.340
297.235,14934.911
298.066,14485.915
298.896,14929.296
299.726,14728.190
300.556,14999.377
301.387,14742.073
302.217,15339.632
303.047,15927.785
303.877,15511.275
304.708,15309.449
305.538,16097.587
306.368,15920.202
307.198,16336.640
308.029,15965.704
308.859,15798.187
309.689,15619.660
310.520,16803.967
311.350,17060.355
312.180,16444.645
313.010,16248.628
313.841,16359.353
314.671,16515.676
315.501,16012.377
316.331,16599.623
317.162,16684.291
317.992,16478.430
318.822,16519.049
319.652,16996.295
320.483,16101.045
321.313,17324.199
322.143,16616.012
322.974,15853.943
323.804,16829.883
324.634,17129.057
325.464,15748.968
326.295,17294.543
327.125,16743.688
327.955,17934.283
328.785,16833.797
329.616,17572.578
330.446,16445.230
331.276,17619.676
332.106,17412.494
332.937,17940.215
333.767,17726.422
334.597,17834.713
335.428,16709.045
336.258,16960.385
337.088,17748.238
337.918,16965.490
338.749,17006.385
339.579,17695.045
340.409,18373.502
341.239,16853.109
342.070,16734.664
342.900,15922.721
343.730,15398.943
344.560,15743.206
345.391,15621.255
346.221,16047.441
347.051,16030.385
347.882,15756.660
348.712,15520.093
349.542,16229.130
350.372,15744.846
351.203,15826.992
352.033,15622.591
352.863,14273.526
353.693,13881.097
354.524,15007.619
355.354,14711.766
356.184,14465.725
357.014,14556.732
357.845,14326.405
358.675,14838.854
359.505,15257.559
360.336,15854.259
361.166,16198.992
361.996,15927.562
362.826,16490.551
363.657,16300.332
364.487,16088.879
365.317,15682.562
366.147,16444.822
366.978,16325.081
367.808,16080.166
368.638,16537.400
369.468,16393.264
370.299,17154.875
371.129,15937.562
371.959,16537.701
372.790,15926.368
373.620,15769.170
374.450,15775.895
375.280,16100.883
376.111,16129.356
376.941,16103.919
377.771,17023.332
378.601,16597.736
379.432,17262.158
380.262,18612.348
381.092,17979.924
381.922,17274.287
382.753,17573.684
383.583,17597.977
384.413,18049.762
385.243,18583.373
386.074,17668.863
386.904,17802.578
387.734,17840.303
388.565,16760.811
389.395,17262.090
390.225,16744.189
391.055,17634.166
391.886,17600.936
392.716,17872.033
393.546,18656.373
394.376,17293.404
395.207,18337.744
396.037,18945.793
396.867,19528.992
397.698,19915.705
398.528,19373.857
399.358,20164.162
400.188,19440.086
401.019,19551.914
401.849,19442.822
402.679,19312.600
403.509,19294.705
404.340,19937.359
405.170,19157.303
406.000,18965.004
406.830,18774.178
407.661,19399.008
408.491,19118.352
409.321,19573.369
410.151,18829.385
410.982,18601.193
411.812,17653.178
412.642,17426.818
413.473,17397.320
414.303,17824.234
415.133,17215.207
415.963,17017.385
416.794,17869.408
417.624,17512.393
418.454,17704.064
419.284,18597.648
420.115,16582.283
420.945,18153.762
421.775,18646.902
422.605,18748.086
423.436,19738.748
424.266,18028.826
425.096,18655.811
425.927,18845.502
426.757,18095.396
427.587,19550.412
428.417,19115.438
429.248,20155.064
430.078,20424.951
430.908,20100.697
431.738,21518.924
432.569,20967.748
433.399,20367.748
434.229,20136.701
435.059,20430.049
435.890,21287.506
436.720,21008.080
437.550,21301.260
438.381,20716.426
439.211,20740.457
440.041,21104.736
440.871,21777.158
441.702,21981.709
442.532,22234.365
443.362,21395.328
444.192,23134.418
445.023,21926.943
445.853,23242.332
446.683,23028.797
447.513,23314.691
448.344,22554.182
449.174,22326.801
450.004,22385.846
450.835,22397.656
451.665,23648.348
452.495,22812.531
453.325,23183.061
454.156,22767.635
454.986,21855.570
455.816,21817.717
456.646,21468.891
457.477,22457.977
458.307,21374.863
459.137,21859.418
459.967,21958.801
460.798,20149.914
461.628,20546.785
462.458,20368.535
463.289,21050.736
464.119,21745.299
464.949,21960.490
465.779,22731.615
466.610,23348.098
467.440,23809.178
468.270,23815.736
469.100,24356.898
469.931,23539.838
470.761,24651.309
471.591,24528.604
472.421,24074.518
473.252,23932.814
474.082,23379.814
474.912,23613.891
475.743,23667.936
476.573,22573.113
477.403,22570.971
478.233,22173.578
479.064,22387.299
479.894,22876.404
480.724,23558.312
481.554,22701.016
482.385,23608.102
483.215,24605.592
484.045,23013.309
484.875,23616.732
485.706,21684.867
486.536,21078.158
487.366,21304.412
488.197,20009.688
489.027,21187.264
489.857,21331.736
490.687,19833.736
491.518,20634.227
492.348,20093.016
493.178,20674.793
494.008,20688.057
