Distance_(microns),Gray_Value
229.984,16040.073
230.814,16251.000
231.644,16468.215
232.475,16690.203
233.305,17108.559
234.135,17092.709
234.965,17272.607
235.796,17868.490
236.626,18243.967
237.456,19187.125
238.286,19841.932
239.117,20276.818
239.947,20800.914
240.777,20633.113
241.607,20630.166
242.438,21395.551
243.268,21469.125
244.098,20548.902
244.929,19909.854
245.759,18733.422
246.589,18134.920
247.419,17929.732
248.250,18585.988
249.080,19376.525
249.910,19358.518
250.740,18128.736
251.571,17854.902
252.401,18451.680
253.231,18737.592
254.061,18272.814
254.892,17954.271
255.722,18199.818
256.552,18874.438
257.383,19404.740
258.213,19781.186
259.043,20356.490
259.873,19814.502
260.704,19295.094
261.534,19843.574
262.364,20667.121
263.194,20499.154
264.025,20161.238
264.855,20350.531
265.685,20511.801
266.515,21031.312
267.346,20478.924
268.176,20872.838
269.006,20983.955
269.837,20925.430
270.667,20182.404
271.497,20193.400
272.327,19108.268
273.158,19637.223
273.988,19868.449
274.818,20834.748
275.648,20888.713
276.479,20610.631
277.309,21073.494
278.139,22008.762
278.969,23202.725
279.800,23968.857
280.630,25062.125
281.460,24831.521
282.290,25235.521
283.121,25224.309
283.951,24744.510
284.781,24173.352
285.612,21930.592
286.442,20497.721
287.272,19882.514
288.102,20486.826
288.933,20261.600
289.763,19468.947
290.593,19535.178
291.423,20210.895
292.254,19585.596
293.084,19073.260
293.914,18452.189
294.745,16941.943
295.575,15904.275
296.405,13549.494
297.235,13215.490
298.066,12268.741
298.896,11246.583
299.726,10862.583
300.556,10667.887
301.387,10592.049
302.217,10619.028
303.047,9842.349
303.877,10059.895
304.708,10015.134
305.538,9782.097
306.368,9888.919
307.198,9772.089
308.029,9581.862
308.859,9569.498
309.689,9045.543
310.520,9142.781
311.350,9059.385
312.180,9120.300
313.010,9154.243
313.841,9156.470
314.671,8907.519
315.501,9423.166
316.331,8949.647
317.162,9340.081
317.992,9344.291
318.822,9044.413
319.652,8846.789
320.483,9032.085
321.313,8759.304
322.143,8721.866
322.974,8873.915
323.804,9112.903
324.634,9037.344
325.464,8890.134
326.295,8928.012
327.125,8600.660
327.955,8365.785
328.785,8635.287
329.616,8967.149
330.446,9036.320
331.276,9440.547
332.106,9638.725
332.937,9132.174
333.767,8994.830
334.597,8740.996
335.428,8767.898
336.258,8965.360
337.088,9267.806
337.918,9530.834
338.749,9169.154
339.579,8921.717
340.409,9068.344
341.239,9386.364
342.070,9025.725
342.900,9061.271
343.730,9788.972
344.560,9861.992
345.391,10042.749
346.221,10240.591
347.051,10461.696
347.882,10495.457
348.712,10782.575
349.542,11391.230
350.372,11573.315
351.203,11506.385
352.033,11987.230
352.863,12997.441
353.693,13237.651
354.524,14229.021
355.354,15268.032
356.184,16252.636
357.014,16230.656
357.845,16876.914
358.675,17320.393
359.505,18293.592
360.336,19650.883
361.166,20720.781
361.996,22011.701
362.826,22891.332
363.657,24736.133
364.487,25562.850
365.317,25769.814
366.147,27647.676
366.978,28284.732
367.808,28082.215
368.638,28478.635
369.468,29049.252
370.299,28875.498
371.129,29645.352
371.959,30398.525
372.790,29932.102
373.620,29963.600
374.450,29621.891
375.280,29367.895
376.111,29319.049
376.941,28527.574
377.771,27692.762
378.601,26995.676
379.432,27146.963
380.262,26292.811
381.092,25358.146
381.922,24781.246
382.753,24481.291
383.583,24382.408
384.413,24056.854
385.243,24370.600
386.074,24882.627
386.904,25492.895
387.734,26420.389
388.565,27025.551
389.395,27333.635
390.225,28148.008
391.055,28592.186
391.886,29255.385
392.716,29632.582
393.546,29586.008
394.376,30199.404
395.207,30422.789
396.037,29827.494
396.867,30058.137
397.698,30378.482
398.528,30679.303
399.358,29852.340
400.188,30423.137
401.019,30175.094
401.849,30272.012
402.679,30227.801
403.509,30339.283
404.340,29615.895
405.170,30007.320
406.000,29357.559
406.830,29235.781
407.661,28640.830
408.491,28342.627
409.321,28803.211
410.151,29021.080
410.982,29032.053
411.812,29902.732
412.642,28880.412
413.473,28433.697
414.303,28766.162
415.133,28783.053
415.963,28641.422
416.794,28743.863
417.624,28208.295
418.454,28598.518
419.284,28390.143
420.115,28204.977
420.945,28565.219
421.775,28459.939
422.605,26992.717
423.436,27220.479
424.266,28128.193
425.096,27877.268
425.927,27169.652
426.757,26674.086
427.587,27306.801
428.417,27976.645
429.248,27666.061
430.078,27021.920
430.908,27424.234
431.738,27198.348
432.569,27477.555
433.399,26970.113
434.229,27051.291
435.059,27512.246
435.890,28059.146
436.720,28240.766
437.550,26989.117
438.381,26261.895
439.211,25843.045
440.041,25953.518
440.871,25804.980
441.702,25383.264
442.532,25525.287
443.362,26563.984
444.192,26598.996
445.023,26682.980
445.853,27805.510
446.683,27552.984
447.513,27198.365
448.344,26794.971
449.174,27169.242
450.004,27484.822
450.835,27338.166
451.665,27170.514
452.495,26080.102
453.325,25406.264
454.156,25419.061
454.986,25331.502
455.816,25388.895
456.646,25841.773
457.477,25919.461
458.307,25864.514
459.137,26704.215
459.967,26627.725
460.798,26016.676
461.628,25605.377
462.458,26180.113
463.289,26581.623
464.119,25610.057
464.949,25342.041
465.779,25392.980
466.610,26368.773
467.440,26608.570
468.270,25626.090
469.100,26015.984
469.931,26099.688
470.761,26295.748
471.591,26292.498
472.421,26306.242
473.252,27071.676
474.082,27163.219
474.912,26534.211
475.743,25935.996
476.573,25512.928
477.403,25737.732
478.233,25681.303
479.064,25241.713
479.894,24465.324
480.724,24761.408
481.554,24411.582
482.385,24062.332
483.215,24093.740
484.045,24993.072
484.875,25425.125
485.706,25917.721
486.536,25674.906
487.366,26303.631
488.197,26705.984
489.027,26137.770
489.857,26100.518
490.687,26805.287
491.518,25708.811
492.348,26142.385
493.178,24902.766
494.008,25693.562
