Distance_(microns),Gray_Value
293.084,16464.279
293.914,16744.299
294.745,16967.559
295.575,16329.534
296.405,14260.109
297.235,13817.688
298.066,13582.951
298.896,13939.243
299.726,14094.045
300.556,13848.810
301.387,14329.372
302.217,13707.685
303.047,13164.611
303.877,12200.794
304.708,12199.251
305.538,11579.138
306.368,11255.032
307.198,11515.879
308.029,11691.053
308.859,11349.474
309.689,11052.040
310.520,10569.636
311.350,10194.794
312.180,9618.061
313.010,9704.898
313.841,9257.595
314.671,8998.396
315.501,8821.332
316.331,8495.575
317.162,8297.972
317.992,7989.956
318.822,7451.380
319.652,7044.000
320.483,7021.518
321.313,6774.178
322.143,7079.514
322.974,7202.595
323.804,6787.627
324.634,6570.542
325.464,6911.069
326.295,7064.530
327.125,6580.640
327.955,6612.546
328.785,6622.640
329.616,6757.518
330.446,6733.745
331.276,7189.871
332.106,7361.660
332.937,6888.725
333.767,7304.077
334.597,7531.376
335.428,7485.664
336.258,7578.502
337.088,7220.097
337.918,7734.761
338.749,7606.312
339.579,7465.939
340.409,7546.915
341.239,7684.352
342.070,7521.397
342.900,7413.648
343.730,7489.729
344.560,7939.595
345.391,7793.895
346.221,7695.012
347.051,7801.198
347.882,7660.786
348.712,8074.016
349.542,7674.101
350.372,7757.360
351.203,7973.939
352.033,8377.983
352.863,8196.174
353.693,8488.943
354.524,8778.709
355.354,9077.547
356.184,9104.234
357.014,9774.798
357.845,9754.907
358.675,9985.417
359.505,10161.757
360.336,10289.149
361.166,10505.425
361.996,10647.174
362.826,11006.874
363.657,11409.296
364.487,11784.737
365.317,11853.291
366.147,12361.470
366.978,13545.045
367.808,13603.004
368.638,13532.421
369.468,13968.296
370.299,14306.911
371.129,14928.777
371.959,14311.068
372.790,13612.478
373.620,14189.547
374.450,14671.530
375.280,14797.017
376.111,15776.275
376.941,15654.700
377.771,15459.170
378.601,15932.462
379.432,16386.971
380.262,15908.097
381.092,16424.203
381.922,17263.193
382.753,17546.490
383.583,17675.635
384.413,17530.453
385.243,17454.547
386.074,18529.525
386.904,18919.061
387.734,18939.385
388.565,19008.037
389.395,20052.959
390.225,19913.891
391.055,19765.373
391.886,19165.143
392.716,19689.393
393.546,20617.312
394.376,20567.008
395.207,20747.365
396.037,20081.713
396.867,20305.068
397.698,20506.355
398.528,20429.283
399.358,20516.029
400.188,20544.939
401.019,21670.883
401.849,21515.797
402.679,22267.514
403.509,22196.076
404.340,22638.736
405.170,23464.992
406.000,23371.256
406.830,22719.898
407.661,22178.740
408.491,22223.697
409.321,22484.133
410.151,22438.037
410.982,22920.340
411.812,22523.412
412.642,22929.344
413.473,23099.955
414.303,23294.943
415.133,23212.980
415.963,23148.850
416.794,22945.389
417.624,22626.453
418.454,23788.830
419.284,24025.498
420.115,24455.967
420.945,24543.033
421.775,24583.971
422.605,24549.230
423.436,24896.854
424.266,24187.457
425.096,24253.113
425.927,24539.223
426.757,23552.316
427.587,23904.688
428.417,24225.531
429.248,25032.340
430.078,24743.162
430.908,24875.846
431.738,24552.098
432.569,23880.902
433.399,24047.303
434.229,24097.559
435.059,23827.748
435.890,23931.461
436.720,23990.645
437.550,23973.057
438.381,23702.801
439.211,24239.203
440.041,24146.061
440.871,23531.555
441.702,23227.547
442.532,22426.227
443.362,22565.020
444.192,22699.773
445.023,23196.510
445.853,22095.238
446.683,22199.871
447.513,21400.166
448.344,20885.332
449.174,22243.271
450.004,21659.041
450.835,21688.543
451.665,21860.389
452.495,21766.312
453.325,22623.170
454.156,23106.479
454.986,22267.422
455.816,22329.316
456.646,22058.029
457.477,22655.705
458.307,22371.199
459.137,22577.645
459.967,21549.688
460.798,22175.117
461.628,22044.748
462.458,22277.895
463.289,22112.238
464.119,23748.588
464.949,23062.404
465.779,23813.137
466.610,22804.412
467.440,22383.438
468.270,22438.498
469.100,23211.498
469.931,22758.234
470.761,22032.441
471.591,22796.113
472.421,22083.928
473.252,22053.902
474.082,21891.850
474.912,21655.672
475.743,22887.656
476.573,22305.479
477.403,21506.381
478.233,21807.688
479.064,22438.193
479.894,22995.600
480.724,23799.283
481.554,22879.506
482.385,23417.656
483.215,23565.137
484.045,23880.709
484.875,23540.729
485.706,23908.793
486.536,23486.393
487.366,23632.514
488.197,22638.910
489.027,22090.988
489.857,21372.396
490.687,22189.551
491.518,22537.283
492.348,22413.137
493.178,23092.619
494.008,23367.684
