Distance_(microns),Gray_Value
288.933,6511.907
289.763,6629.518
290.593,6483.352
291.423,6281.389
292.254,6514.571
293.084,6608.555
293.914,6884.016
294.745,6440.753
295.575,6565.182
296.405,6813.271
297.235,6815.542
298.066,6839.660
298.896,6962.963
299.726,6600.822
300.556,7083.081
301.387,6841.810
302.217,6844.692
303.047,7124.866
303.877,7251.198
304.708,6607.559
305.538,6872.899
306.368,6743.911
307.198,6503.158
308.029,6537.044
308.859,6171.551
309.689,6217.526
310.520,6056.518
311.350,6121.850
312.180,6201.336
313.010,5877.911
313.841,5819.037
314.671,5494.243
315.501,5411.838
316.331,5583.004
317.162,5862.376
317.992,5872.603
318.822,6014.871
319.652,5950.417
320.483,5819.802
321.313,5925.749
322.143,5565.636
322.974,5190.883
323.804,5572.089
324.634,5928.134
325.464,5781.482
326.295,6107.235
327.125,6063.903
327.955,6210.972
328.785,5449.672
329.616,5402.073
330.446,4989.676
331.276,4610.417
332.106,4686.413
332.937,4733.765
333.767,4773.599
334.597,4520.818
335.428,4755.546
336.258,4861.385
337.088,4911.166
337.918,5228.352
338.749,5500.514
339.579,5757.150
340.409,5782.376
341.239,5918.846
342.070,6133.385
342.900,6039.425
343.730,5883.773
344.560,5981.883
345.391,5651.895
346.221,5727.065
347.051,5960.373
347.882,5815.283
348.712,5578.980
349.542,5544.871
350.372,5548.818
351.203,5802.336
352.033,6038.624
352.863,6018.198
353.693,6097.113
354.524,5786.717
355.354,5747.073
356.184,5672.943
357.014,5920.952
357.845,5929.996
358.675,6240.692
359.505,6137.401
360.336,6039.591
361.166,6197.470
361.996,6554.308
362.826,6805.304
363.657,6793.620
364.487,6739.129
365.317,6929.239
366.147,7021.247
366.978,6713.534
367.808,6849.292
368.638,6954.721
369.468,7420.028
370.299,7401.814
371.129,7235.887
371.959,7255.490
372.790,7547.203
373.620,7834.721
374.450,8103.878
375.280,8101.089
376.111,8098.935
376.941,8243.154
377.771,8482.445
378.601,8671.097
379.432,8781.400
380.262,8678.215
381.092,8992.296
381.922,9698.789
382.753,9011.304
383.583,8914.417
384.413,8757.526
385.243,8510.587
386.074,8348.579
386.904,8953.170
387.734,9114.826
388.565,8754.838
389.395,8894.604
390.225,9334.097
391.055,9281.381
391.886,9333.717
392.716,9465.709
393.546,9414.660
394.376,10097.247
395.207,10384.036
396.037,10740.964
396.867,10744.559
397.698,10325.057
398.528,10448.166
399.358,9821.405
400.188,10039.858
401.019,9744.781
401.849,10171.251
402.679,9974.211
403.509,10363.936
404.340,10070.324
405.170,10088.555
406.000,10212.915
406.830,10456.045
407.661,10872.562
408.491,10869.466
409.321,10835.219
410.151,10964.040
410.982,11240.551
411.812,11273.478
412.642,10974.259
413.473,11004.789
414.303,11048.247
415.133,10673.247
415.963,11130.789
416.794,11095.377
417.624,11066.040
418.454,10748.400
419.284,10621.781
420.115,10862.089
420.945,10737.794
421.775,10669.968
422.605,10319.498
423.436,10743.619
424.266,11233.073
425.096,11174.105
425.927,10902.688
426.757,10736.519
427.587,11001.183
428.417,11254.130
429.248,11255.206
430.078,11554.227
430.908,11535.559
431.738,11232.619
432.569,11226.822
433.399,11315.611
434.229,11312.457
435.059,11304.194
435.890,10925.215
436.720,11076.494
437.550,10602.927
438.381,10908.547
439.211,11223.960
440.041,11254.571
440.871,11225.073
441.702,11455.891
442.532,10876.538
443.362,11491.438
444.192,11018.932
445.023,11136.619
445.853,11424.279
446.683,10987.883
447.513,10988.903
448.344,11726.028
449.174,11217.615
450.004,11391.575
450.835,11306.138
451.665,11759.854
452.495,11902.000
453.325,12091.227
454.156,12079.089
454.986,11990.324
455.816,11960.983
456.646,11766.619
457.477,11198.134
458.307,11302.619
459.137,11131.915
459.967,10924.519
460.798,11065.425
461.628,11549.530
462.458,11234.883
463.289,10970.470
464.119,11457.555
464.949,11557.097
465.779,11402.089
466.610,11505.883
467.440,11567.806
468.270,11636.615
469.100,11329.490
469.931,11564.230
470.761,12260.385
471.591,12217.874
472.421,11754.494
473.252,11818.494
474.082,11924.040
474.912,12017.732
475.743,12121.068
476.573,12660.887
477.403,12281.996
478.233,12671.247
479.064,13036.328
479.894,12926.972
480.724,12634.595
481.554,12836.562
482.385,12772.717
483.215,12687.170
484.045,13064.858
484.875,12562.510
485.706,12538.660
486.536,12493.656
487.366,12629.300
488.197,12593.429
489.027,12997.700
489.857,12816.534
490.687,13060.644
491.518,12961.113
492.348,13292.651
493.178,13192.142
494.008,13345.178
