Distance_(microns),Gray_Value
293.084,21446.924
293.914,21047.396
294.745,21353.396
295.575,21868.033
296.405,20607.086
297.235,21919.033
298.066,22118.193
298.896,22041.920
299.726,22832.150
300.556,21595.295
301.387,22613.596
302.217,21306.902
303.047,22247.562
303.877,21025.645
304.708,22473.996
305.538,23072.984
306.368,24467.902
307.198,23589.600
308.029,23979.189
308.859,22617.846
309.689,23622.121
310.520,24500.336
311.350,25580.691
312.180,25947.518
313.010,27366.891
313.841,27441.963
314.671,27611.061
315.501,27791.992
316.331,26182.656
317.162,27638.461
317.992,26592.393
318.822,27546.971
319.652,28887.219
320.483,26727.438
321.313,25472.924
322.143,24693.656
322.974,24449.818
323.804,22956.863
324.634,21589.525
325.464,20983.875
326.295,21203.770
327.125,19486.910
327.955,19140.729
328.785,17232.818
329.616,14635.960
330.446,13190.700
331.276,12908.968
332.106,11616.717
332.937,11865.713
333.767,10721.510
334.597,10843.368
335.428,10669.149
336.258,9752.353
337.088,9681.951
337.918,9633.600
338.749,8864.332
339.579,8869.729
340.409,9088.126
341.239,9047.559
342.070,8506.817
342.900,9280.206
343.730,9568.794
344.560,9145.587
345.391,9930.591
346.221,9333.061
347.051,8479.024
347.882,8436.976
348.712,8100.546
349.542,8233.923
350.372,7759.786
351.203,8013.749
352.033,7636.308
352.863,8043.227
353.693,6930.004
354.524,7268.854
355.354,7399.073
356.184,7631.579
357.014,7738.166
357.845,7718.952
358.675,7398.959
359.505,7263.441
360.336,7711.057
361.166,7067.875
361.996,7301.061
362.826,7298.267
363.657,7494.344
364.487,7710.963
365.317,7344.664
366.147,7979.530
366.978,7789.283
367.808,8287.656
368.638,8416.725
369.468,8629.955
370.299,8853.296
371.129,8766.158
371.959,8986.247
372.790,8630.887
373.620,9238.146
374.450,9626.927
375.280,9038.425
376.111,10129.879
376.941,10202.068
377.771,11118.721
378.601,11166.466
379.432,12163.166
380.262,11638.360
381.092,12404.296
381.922,13757.021
382.753,14789.794
383.583,14840.449
384.413,13973.154
385.243,16000.105
386.074,16885.871
386.904,17989.547
387.734,18870.842
388.565,19871.785
389.395,21833.150
390.225,21126.438
391.055,22694.951
391.886,24576.705
392.716,24125.822
393.546,24877.562
394.376,26080.037
395.207,26638.875
396.037,27008.182
396.867,27601.785
397.698,29471.984
398.528,29010.811
399.358,29083.939
400.188,27529.506
401.019,29103.887
401.849,27500.850
402.679,28350.057
403.509,27667.385
404.340,28762.465
405.170,27854.238
406.000,29065.635
406.830,29043.137
407.661,28725.547
408.491,28261.766
409.321,28519.102
410.151,28893.438
410.982,29050.004
411.812,27448.732
412.642,29069.143
413.473,29276.336
414.303,28194.230
415.133,28656.324
415.963,28378.494
416.794,28573.910
417.624,28449.562
418.454,28310.748
419.284,29383.521
420.115,27640.984
420.945,27892.668
421.775,27581.352
422.605,28030.811
423.436,28267.344
424.266,28118.279
425.096,27915.291
425.927,29325.793
426.757,29450.113
427.587,26973.773
428.417,29062.000
429.248,27597.121
430.078,28135.287
430.908,28221.988
431.738,29103.064
432.569,27413.441
433.399,27868.959
434.229,29282.701
435.059,27767.834
435.890,28370.619
436.720,28190.049
437.550,27988.186
438.381,28117.328
439.211,27728.064
440.041,27978.773
440.871,26556.648
441.702,27026.709
442.532,26183.359
443.362,26307.256
444.192,27589.891
445.023,27421.324
445.853,28733.170
446.683,29248.684
447.513,27972.902
448.344,30150.268
449.174,28058.137
450.004,29032.086
450.835,30184.596
451.665,29427.980
452.495,30198.154
453.325,28653.721
454.156,28587.037
454.986,26758.186
455.816,26788.566
456.646,26607.385
457.477,26807.781
458.307,26348.299
459.137,25056.080
459.967,26138.604
460.798,25953.137
461.628,25686.566
462.458,25735.680
463.289,25572.418
464.119,25757.850
464.949,26341.328
465.779,26689.705
466.610,28064.850
467.440,27952.033
468.270,26449.072
469.100,28057.822
469.931,27835.729
470.761,26530.344
471.591,26044.518
472.421,25408.303
473.252,25009.578
474.082,25181.648
474.912,24216.441
475.743,24875.846
476.573,24825.408
477.403,24382.303
478.233,21813.555
479.064,22609.834
479.894,22767.465
480.724,22868.713
481.554,22621.211
482.385,22869.826
483.215,22784.426
484.045,22230.445
484.875,22220.902
485.706,22230.465
486.536,21924.309
487.366,21636.744
488.197,20643.635
489.027,19677.596
489.857,20939.344
490.687,21180.902
491.518,20378.023
492.348,19723.129
493.178,19017.461
494.008,18630.219
