Distance_(microns),Gray_Value
0.000,14126.607
0.830,14536.344
1.661,14250.243
2.491,14050.113
3.321,14458.976
4.151,13869.547
4.982,12790.879
5.812,13435.802
6.642,13147.453
7.472,13190.206
8.303,12907.462
9.133,13564.349
9.963,13493.304
10.793,13500.813
11.624,13101.219
12.454,12721.466
13.284,13304.353
14.115,13233.364
14.945,13327.976
15.775,13179.866
16.605,13235.255
17.436,14020.421
18.266,13406.187
19.096,13062.874
19.926,12949.336
20.757,12806.061
21.587,13017.057
22.417,12851.134
23.247,12697.502
24.078,12691.976
24.908,12590.315
25.738,13311.279
26.569,13048.296
27.399,12838.777
28.229,13213.198
29.059,13179.794
29.890,12906.632
30.720,13509.773
31.550,13575.862
32.380,13592.158
33.211,13603.138
34.041,13665.721
34.871,13939.178
35.701,13894.457
36.532,13563.770
37.362,12956.519
38.192,13247.636
39.023,13463.239
39.853,12981.851
40.683,12872.591
41.513,12905.474
42.344,12990.822
43.174,13259.434
44.004,13156.656
44.834,12984.968
45.665,12667.619
46.495,12943.813
47.325,12958.600
48.155,13112.389
48.986,13143.202
49.816,13441.522
50.646,13368.834
51.477,13522.324
52.307,13261.028
53.137,12964.826
53.967,13276.579
54.798,13081.502
55.628,12950.515
56.458,12879.328
57.288,13246.830
58.119,13282.741
58.949,13337.239
59.779,13775.846
60.609,14119.842
61.440,14299.685
62.270,13952.498
63.100,13636.680
63.930,13966.271
64.761,14099.364
65.591,13577.275
66.421,13706.279
67.252,14147.053
68.082,14600.911
68.912,14087.721
69.742,14731.000
70.573,14523.453
71.403,14174.142
72.233,13596.405
73.063,13822.223
73.894,13960.717
74.724,13408.725
75.554,13463.651
76.384,13546.000
77.215,13673.988
78.045,13469.770
78.875,13387.623
79.706,13512.753
80.536,14334.068
81.366,13934.745
82.196,13398.360
83.027,13517.130
83.857,13303.142
84.687,13368.964
85.517,12558.802
86.348,12625.717
87.178,12821.534
88.008,13160.081
88.838,13408.522
89.669,13113.854
90.499,12772.822
91.329,12358.146
92.160,12940.785
92.990,12677.619
93.820,13279.983
94.650,13185.004
95.481,12797.692
96.311,12446.353
97.141,12356.927
97.971,12510.874
98.802,12251.117
99.632,12559.571
100.462,13079.466
101.292,12715.409
102.123,13109.749
102.953,12952.851
103.783,12864.320
104.614,13592.854
105.444,13294.794
106.274,12813.822
107.104,13217.911
107.935,13362.996
108.765,12318.178
109.595,12429.664
110.425,12318.806
111.256,12832.178
112.086,12651.640
112.916,12634.709
113.746,12630.385
114.577,12979.198
115.407,13002.349
116.237,13535.777
117.068,13210.328
117.898,13429.498
118.728,13013.773
119.558,12740.583
120.389,13084.794
121.219,12909.368
122.049,12553.636
122.879,12801.389
123.710,12905.227
124.540,12619.717
125.370,11940.178
126.200,11806.429
127.031,11653.619
127.861,11814.898
128.691,11904.676
129.522,11950.470
130.352,12232.113
131.182,11808.798
132.012,11595.664
132.843,11943.936
133.673,11977.064
134.503,11673.685
135.333,11398.187
136.164,11761.862
136.994,12077.943
137.824,12019.562
138.654,11532.798
139.485,12132.494
140.315,11688.551
141.145,11324.976
141.976,11544.534
142.806,11578.372
143.636,11801.781
144.466,11645.870
145.297,10901.368
146.127,11329.372
146.957,11459.538
147.787,10970.073
148.618,10780.891
149.448,10800.219
150.278,10862.040
151.108,10657.923
151.939,10869.692
152.769,10907.485
153.599,10661.202
154.430,10991.794
155.260,11439.526
156.090,10999.441
156.920,11234.851
157.751,11321.644
158.581,10855.895
159.411,10803.377
160.241,10795.651
161.072,10143.854
161.902,10623.927
162.732,10558.085
163.562,10244.640
164.393,9896.647
165.223,10173.891
166.053,9849.895
166.883,9981.983
167.714,9603.000
168.544,8917.045
169.374,9232.644
170.205,8924.247
171.035,8765.308
171.865,8527.562
172.695,8783.275
173.526,8569.138
174.356,8819.308
175.186,8512.660
176.016,8130.992
176.847,8761.138
177.677,8675.770
178.507,8257.955
179.337,8417.012
180.168,8657.551
180.998,8344.166
181.828,8425.571
182.659,8632.421
183.489,8364.064
184.319,8378.604
185.149,8326.021
185.980,7936.745
186.810,8299.190
187.640,8200.425
188.470,8408.506
189.301,8444.271
190.131,8237.757
190.961,8555.729
191.791,8212.741
192.622,8074.251
193.452,7907.089
194.282,7775.020
195.113,7875.615
195.943,8066.729
196.773,7950.109
197.603,7787.203
198.434,7875.591
199.264,8064.587
200.094,8174.575
200.924,8169.008
201.755,7716.275
202.585,8015.963
203.415,8065.980
204.245,8243.632
205.076,8335.109
205.906,8235.996
206.736,8163.939
207.567,8196.296
208.397,8151.797
209.227,7822.186
210.057,7921.753
210.888,8693.109
211.718,8313.421
212.548,8257.166
213.378,8069.741
214.209,8310.753
215.039,8177.320
215.869,7942.899
216.699,7760.631
217.530,7605.324
218.360,7895.996
219.190,8068.822
220.021,8251.138
220.851,8043.842
221.681,8057.437
222.511,8117.182
223.342,8353.268
224.172,8555.198
225.002,8170.721
225.832,8401.400
226.663,8458.696
227.493,8527.405
228.323,8376.562
229.153,7913.275
229.984,8199.887
230.814,7821.437
231.644,7877.712
232.475,8304.227
233.305,8574.308
234.135,8163.356
234.965,8079.700
235.796,8158.656
236.626,7918.947
237.456,7926.595
238.286,7934.567
239.117,8050.963
239.947,8311.600
240.777,8329.441
241.607,8171.644
242.438,8524.502
243.268,8632.923
244.098,8863.085
244.929,8550.817
245.759,8445.534
246.589,8297.988
247.419,8271.976
248.250,8397.551
249.080,8490.457
249.910,8368.300
250.740,8592.385
251.571,8312.417
252.401,8665.660
253.231,8582.992
254.061,8248.607
254.892,8064.449
255.722,7679.340
256.552,7742.733
257.383,8045.445
258.213,7881.053
259.043,8004.413
259.873,8211.562
260.704,8075.020
261.534,8366.409
262.364,8161.522
263.194,7995.587
264.025,8086.445
264.855,8436.668
265.685,8700.911
266.515,8858.704
267.346,8704.964
268.176,8515.364
269.006,8208.547
269.837,8150.494
270.667,8013.016
271.497,8331.571
272.327,8339.846
273.158,7787.555
273.988,7599.696
274.818,8179.919
275.648,7973.174
276.479,7951.486
277.309,7939.777
278.139,8083.470
278.969,8027.542
279.800,7889.708
280.630,8130.802
281.460,7897.320
282.290,7857.138
283.121,7626.729
283.951,7595.773
284.781,7166.231
285.612,7137.692
286.442,7361.385
287.272,7628.129
288.102,7421.579
288.933,7152.692
289.763,7039.611
290.593,6895.579
291.423,7190.830
292.254,7057.927
293.084,7528.393
293.914,7270.061
294.745,7185.935
295.575,7360.854
296.405,7392.239
297.235,7452.053
298.066,7211.518
298.896,7053.595
299.726,7326.947
300.556,6831.012
301.387,6868.429
302.217,7034.413
303.047,7045.490
303.877,6669.454
304.708,6359.891
305.538,6226.433
306.368,6658.134
307.198,6567.660
308.029,6832.336
308.859,6622.996
309.689,7049.320
310.520,7486.166
311.350,7197.413
312.180,7097.947
313.010,6854.101
313.841,7277.292
314.671,7131.073
315.501,7049.324
316.331,7206.850
317.162,7047.048
317.992,6989.915
318.822,7222.802
319.652,7169.227
320.483,6985.814
321.313,7214.656
322.143,7112.810
322.974,7048.956
323.804,7312.458
324.634,7573.263
325.464,7663.976
