Distance_(microns),Gray_Value
293.084,15617.534
293.914,15528.676
294.745,15506.749
295.575,15584.604
296.405,16059.891
297.235,15888.178
298.066,15869.932
298.896,16122.709
299.726,15186.664
300.556,14806.453
301.387,15263.709
302.217,15372.729
303.047,15348.478
303.877,15773.737
304.708,15991.773
305.538,15348.729
306.368,15986.162
307.198,14718.688
308.029,14760.887
308.859,15279.506
309.689,15577.064
310.520,16578.701
311.350,16276.692
312.180,15776.393
313.010,16686.004
313.841,15881.579
314.671,16556.158
315.501,16445.016
316.331,16565.332
317.162,16700.453
317.992,16686.740
318.822,17152.475
319.652,15935.356
320.483,16258.381
321.313,16727.971
322.143,16277.344
322.974,16331.656
323.804,16366.717
324.634,16087.372
325.464,15953.911
326.295,16751.740
327.125,16610.773
327.955,15923.077
328.785,16739.932
329.616,17531.182
330.446,17865.510
331.276,17620.814
332.106,17333.582
332.937,16832.012
333.767,17533.359
334.597,17470.781
335.428,18049.705
336.258,17260.287
337.088,17572.600
337.918,18125.652
338.749,17565.754
339.579,16602.863
340.409,18355.086
341.239,17271.283
342.070,17512.562
342.900,17564.279
343.730,17118.008
344.560,17540.041
345.391,17215.133
346.221,16908.887
347.051,17294.271
347.882,17131.822
348.712,17203.924
349.542,16704.660
350.372,16273.972
351.203,17033.721
352.033,16691.797
352.863,16418.359
353.693,16732.049
354.524,17912.838
355.354,17076.773
356.184,18178.275
357.014,18147.891
357.845,17629.219
358.675,17486.377
359.505,16800.252
360.336,17394.539
361.166,16965.729
361.996,16681.672
362.826,15674.097
363.657,16621.061
364.487,15626.012
365.317,16245.429
366.147,14901.008
366.978,14310.806
367.808,14803.089
368.638,15078.008
369.468,14781.206
370.299,15139.308
371.129,15080.117
371.959,14638.972
372.790,15440.485
373.620,16568.777
374.450,16684.596
375.280,16448.000
376.111,16921.154
376.941,16602.592
377.771,15832.053
378.601,15948.858
379.432,17367.980
380.262,16436.535
381.092,16781.189
381.922,17139.980
382.753,16467.773
383.583,16839.299
384.413,15987.547
385.243,16806.174
386.074,16965.977
386.904,17630.461
387.734,17821.838
388.565,16075.057
389.395,16438.086
390.225,17037.830
391.055,15767.291
391.886,16894.309
392.716,16228.696
393.546,16722.219
394.376,16480.166
395.207,16220.579
396.037,15437.219
396.867,15636.396
397.698,15291.830
398.528,15660.732
399.358,14709.632
400.188,14009.519
401.019,14815.291
401.849,14081.600
402.679,12705.283
403.509,13708.729
404.340,14384.753
405.170,15673.441
406.000,14595.485
406.830,15015.300
407.661,14630.481
408.491,14560.559
409.321,14418.121
410.151,15139.296
410.982,14792.485
411.812,14344.704
412.642,14470.271
413.473,15821.154
414.303,16244.356
415.133,16210.081
415.963,15094.268
416.794,15954.053
417.624,15423.121
418.454,15521.729
419.284,15459.449
420.115,16243.134
420.945,15305.134
421.775,16005.146
422.605,15820.372
423.436,15627.732
424.266,16523.518
425.096,15274.073
425.927,16410.514
426.757,15197.000
427.587,15018.555
428.417,15291.064
429.248,15924.923
430.078,15363.093
430.908,14908.664
431.738,14963.259
432.569,14705.676
433.399,15194.923
434.229,16106.081
435.059,15678.360
435.890,15729.721
436.720,15466.190
437.550,15969.239
438.381,15269.566
439.211,15528.866
440.041,14854.064
440.871,15351.591
441.702,15306.619
442.532,14587.425
443.362,14541.271
444.192,14242.004
445.023,14692.077
445.853,14611.413
446.683,14545.344
447.513,14643.547
448.344,14562.421
449.174,14368.741
450.004,15200.332
450.835,15336.979
451.665,14810.704
452.495,15245.862
453.325,14298.353
454.156,13310.429
454.986,13853.632
455.816,14379.644
456.646,14093.519
457.477,14156.798
458.307,13817.057
459.137,13117.676
459.967,13917.247
460.798,13862.093
461.628,14664.109
462.458,14380.721
463.289,14165.202
464.119,14185.700
464.949,15143.296
465.779,14743.551
466.610,14793.478
467.440,15215.838
468.270,15703.591
469.100,15734.757
469.931,15465.113
470.761,15925.870
471.591,16433.393
472.421,16384.412
473.252,16746.373
474.082,16556.312
474.912,17049.219
475.743,16937.045
476.573,16493.648
477.403,17494.660
478.233,17013.076
479.064,17435.061
479.894,16936.121
480.724,17257.770
481.554,17163.057
482.385,17009.623
483.215,16462.154
484.045,16397.781
484.875,16258.077
485.706,16503.016
486.536,16915.895
487.366,16369.243
488.197,16592.656
489.027,16684.680
489.857,16610.582
490.687,16438.381
491.518,16121.211
492.348,16732.400
493.178,15960.968
494.008,16466.260
