Distance_(microns),Gray_Value
112.916,14669.915
113.746,15267.174
114.577,15589.291
115.407,15496.717
116.237,14634.983
117.068,14729.429
117.898,14769.522
118.728,15013.656
119.558,14589.640
120.389,15174.713
121.219,14376.672
122.049,14997.640
122.879,14849.251
123.710,14753.308
124.540,14707.874
125.370,14792.275
126.200,15195.154
127.031,14518.919
127.861,14521.081
128.691,14455.413
129.522,14431.943
130.352,14620.441
131.182,14559.996
132.012,14968.685
132.843,14455.409
133.673,14587.017
134.503,14405.429
135.333,14469.154
136.164,14305.283
136.994,14010.866
137.824,13624.024
138.654,13997.737
139.485,14181.360
140.315,14571.389
141.145,13821.247
141.976,13874.064
142.806,13217.291
143.636,13469.320
144.466,13247.895
145.297,12602.685
146.127,12589.672
146.957,12712.158
147.787,13178.453
148.618,12967.623
149.448,13427.510
150.278,13306.057
151.108,13657.154
151.939,13492.453
152.769,12951.187
153.599,13773.676
154.430,13451.939
155.260,13263.421
156.090,13097.773
156.920,12727.696
157.751,12695.385
158.581,12532.146
159.411,12499.936
160.241,12334.685
161.072,11957.713
161.902,11688.315
162.732,11212.595
163.562,11363.198
164.393,10904.668
165.223,11181.417
166.053,10680.259
166.883,10985.324
167.714,10976.530
168.544,11495.149
169.374,10692.138
170.205,10325.656
171.035,10542.304
171.865,10180.328
172.695,9954.478
173.526,9524.000
174.356,9146.927
175.186,9409.858
176.016,9476.927
176.847,9419.798
177.677,8797.049
178.507,8263.198
179.337,7866.024
180.168,7916.028
180.998,7606.069
181.828,7228.911
182.659,7327.061
183.489,7093.871
184.319,6760.154
185.149,6921.911
185.980,7068.474
186.810,7064.842
187.640,7046.360
188.470,6475.603
189.301,6344.227
190.131,5837.089
190.961,5613.591
191.791,5577.959
192.622,5586.510
193.452,5773.708
194.282,5752.802
195.113,6034.631
195.943,5754.818
196.773,5570.806
197.603,5343.575
198.434,5571.680
199.264,5616.591
200.094,5551.510
200.924,5131.336
201.755,5134.401
202.585,5137.830
203.415,5329.385
204.245,5360.712
205.076,5330.352
205.906,5368.834
206.736,5523.295
207.567,5784.008
208.397,5627.563
209.227,5792.708
210.057,5912.656
210.888,5934.239
211.718,6138.534
212.548,6174.583
213.378,6594.660
214.209,7172.790
215.039,6554.939
215.869,6762.899
216.699,7184.631
217.530,7602.251
218.360,7943.223
219.190,8166.595
220.021,8508.960
220.851,8832.102
221.681,10473.870
222.511,11477.462
223.342,12292.932
224.172,12658.360
225.002,13309.895
225.832,13557.976
226.663,13014.749
227.493,12385.000
228.323,12423.879
229.153,12048.368
229.984,12587.328
230.814,12418.846
231.644,12323.251
232.475,13288.766
233.305,12735.619
234.135,13208.854
234.965,12977.312
235.796,12325.255
236.626,12916.732
237.456,12999.879
238.286,13138.732
239.117,13955.943
239.947,14481.915
240.777,14711.632
241.607,14796.826
242.438,15251.024
243.268,16025.741
244.098,16800.359
244.929,17854.271
245.759,17774.377
246.589,17860.984
247.419,18050.457
248.250,18270.211
249.080,18594.818
249.910,18219.359
250.740,17959.967
251.571,17797.271
252.401,18034.268
253.231,17044.309
254.061,17686.029
254.892,17403.418
255.722,18085.037
256.552,17927.641
257.383,18553.072
258.213,18095.137
259.043,18086.178
259.873,17919.377
260.704,16792.053
261.534,15814.449
262.364,15427.498
263.194,14114.077
264.025,13556.579
264.855,13525.979
265.685,13663.615
266.515,13395.562
267.346,13462.826
268.176,13570.021
269.006,13773.623
269.837,12843.268
270.667,13144.149
271.497,12865.234
272.327,12598.158
273.158,12642.806
273.988,12496.817
274.818,12969.149
275.648,13178.481
276.479,13012.559
277.309,13460.766
278.139,13167.515
278.969,13381.291
279.800,13282.777
280.630,12901.898
281.460,13497.028
282.290,13006.579
283.121,13491.372
283.951,13404.725
284.781,13202.077
285.612,13746.770
286.442,13816.024
287.272,14287.619
288.102,13972.194
288.933,14185.745
289.763,13768.057
290.593,13953.866
291.423,14042.243
292.254,13886.647
293.084,13687.721
293.914,13407.434
294.745,13989.068
295.575,13324.903
296.405,13470.255
297.235,13490.162
298.066,14072.709
298.896,14071.275
299.726,14631.842
300.556,14932.704
301.387,14322.988
302.217,15217.187
303.047,15001.230
303.877,15916.632
304.708,15921.470
305.538,15954.923
306.368,16133.510
307.198,15952.992
308.029,15044.817
308.859,15306.449
309.689,15490.506
310.520,15382.478
311.350,15878.604
312.180,16096.923
313.010,15975.781
313.841,16039.651
314.671,16850.684
315.501,18442.271
316.331,19051.109
317.162,20381.137
317.992,21973.174
318.822,22006.943
319.652,22585.762
320.483,23462.582
321.313,24121.260
322.143,24339.064
322.974,24557.518
323.804,25358.502
324.634,25074.871
325.464,25445.996
326.295,24908.316
327.125,24607.754
327.955,24673.834
328.785,24716.336
329.616,24117.037
330.446,23249.578
331.276,22802.279
332.106,21900.061
332.937,20388.441
333.767,20404.020
334.597,19742.049
335.428,19011.531
336.258,18578.967
337.088,17674.539
337.918,17000.340
338.749,16330.336
339.579,16012.315
340.409,15323.579
341.239,14359.372
342.070,13379.721
342.900,12418.721
343.730,11245.360
344.560,11281.344
345.391,10614.279
346.221,9994.562
347.051,10335.154
347.882,10436.230
348.712,9822.004
349.542,9547.057
350.372,9134.911
351.203,9197.851
352.033,8472.951
352.863,8668.562
353.693,9373.134
354.524,8964.445
355.354,9032.559
356.184,8572.073
357.014,8055.988
357.845,7516.546
358.675,7683.178
359.505,7299.376
360.336,7050.085
361.166,7087.761
361.996,6696.288
362.826,6381.737
363.657,6458.324
364.487,6128.437
365.317,5967.081
366.147,6093.696
366.978,6022.142
367.808,6009.603
368.638,6121.539
369.468,6008.000
370.299,5859.891
371.129,5724.454
371.959,6376.413
372.790,6361.445
373.620,5789.943
374.450,6283.292
375.280,6391.223
376.111,7120.203
376.941,7101.429
377.771,7641.972
378.601,8195.729
379.432,8753.932
380.262,9027.583
381.092,9383.429
381.922,10442.068
382.753,10921.324
383.583,12147.696
384.413,13191.283
385.243,14673.004
386.074,16042.206
386.904,16843.430
387.734,17274.807
388.565,18071.984
389.395,18692.365
390.225,19235.303
391.055,19841.992
391.886,19781.641
392.716,20818.697
393.546,21152.004
394.376,20628.189
395.207,21323.287
396.037,22227.396
396.867,21104.811
397.698,22058.061
398.528,22160.283
399.358,23057.203
400.188,23455.381
401.019,24780.758
401.849,25188.936
402.679,24858.090
403.509,24711.863
404.340,24724.072
405.170,24955.996
406.000,24733.664
406.830,25257.287
407.661,25100.547
408.491,24775.102
409.321,24621.596
410.151,24224.137
410.982,23627.535
411.812,23460.246
412.642,22845.574
413.473,23301.037
414.303,23792.875
415.133,23152.754
415.963,23621.980
416.794,24073.984
417.624,23154.080
418.454,23890.588
419.284,23894.555
420.115,23386.668
420.945,23980.789
421.775,23183.162
422.605,23726.971
423.436,23006.928
424.266,22929.295
425.096,23158.359
425.927,23687.514
426.757,24580.137
427.587,24896.535
428.417,24487.754
429.248,24221.574
430.078,24612.932
430.908,24406.064
431.738,24378.588
432.569,24236.332
433.399,24080.838
434.229,24492.645
435.059,23937.838
435.890,23768.430
436.720,23403.525
437.550,23535.797
438.381,23867.020
439.211,24100.332
440.041,24097.256
440.871,24223.146
441.702,23514.256
442.532,23514.033
443.362,23708.344
444.192,23447.531
445.023,23693.947
445.853,24240.818
446.683,25037.797
447.513,25237.883
448.344,26205.604
449.174,26071.215
450.004,27300.562
450.835,27470.020
451.665,27619.531
452.495,28681.482
453.325,28934.275
454.156,30254.652
454.986,31478.242
455.816,31488.461
456.646,32205.117
457.477,32322.943
458.307,31708.676
459.137,30985.744
459.967,29832.906
460.798,29150.648
461.628,27847.268
462.458,26575.469
463.289,25015.494
464.119,24399.963
464.949,23557.619
465.779,23505.521
466.610,23659.355
467.440,23683.117
468.270,24571.199
469.100,25092.582
469.931,25951.316
470.761,25489.133
471.591,26032.252
472.421,26458.438
473.252,28100.604
474.082,29865.785
474.912,32842.828
475.743,34978.996
476.573,35736.910
477.403,33361.508
478.233,29573.717
479.064,27038.588
479.894,25324.955
480.724,23458.012
481.554,22348.295
482.385,21763.053
483.215,21663.604
484.045,21638.090
484.875,22555.830
485.706,22770.697
486.536,23067.830
487.366,23197.789
488.197,22991.234
489.027,22967.518
489.857,23174.072
490.687,23195.762
491.518,22618.174
492.348,22780.312
493.178,21827.963
494.008,22554.000
