Distance_(microns),Gray_Value
140.315,12557.988
141.145,12278.555
141.976,11905.988
142.806,12251.332
143.636,12095.162
144.466,11985.053
145.297,11917.300
146.127,12224.979
146.957,11667.045
147.787,11244.822
148.618,11606.543
149.448,11297.372
150.278,10870.676
151.108,10580.109
151.939,9928.271
152.769,10685.810
153.599,10816.304
154.430,10237.781
155.260,9752.615
156.090,9365.089
156.920,9073.393
157.751,9518.142
158.581,9289.320
159.411,9308.810
160.241,8662.656
161.072,8441.644
161.902,8189.935
162.732,8545.068
163.562,8051.510
164.393,7591.899
165.223,7176.692
166.053,7537.664
166.883,7791.603
167.714,7175.895
168.544,7406.380
169.374,7380.526
170.205,7102.470
171.035,6810.308
171.865,6960.858
172.695,6562.721
173.526,6824.490
174.356,6741.810
175.186,6556.624
176.016,6071.219
176.847,6241.721
177.677,6303.603
178.507,6191.429
179.337,6328.587
180.168,6549.700
180.998,6086.765
181.828,6225.952
182.659,6000.781
183.489,6207.559
184.319,6015.878
185.149,5951.300
185.980,6367.429
186.810,6303.203
187.640,6143.660
188.470,5821.575
189.301,5836.502
190.131,5512.219
190.961,5609.700
191.791,5929.356
192.622,5871.624
193.452,5738.729
194.282,5568.243
195.113,6025.806
195.943,5836.672
196.773,5759.984
197.603,5711.413
198.434,5705.923
199.264,5979.563
200.094,6144.546
200.924,6092.117
201.755,5794.380
202.585,5652.871
203.415,5925.968
204.245,5386.696
205.076,5524.786
205.906,6051.186
206.736,5964.016
207.567,6113.125
208.397,6150.198
209.227,5999.793
210.057,5913.757
210.888,5976.207
211.718,6289.753
212.548,6791.684
213.378,6887.708
214.209,7079.514
215.039,6986.878
215.869,7209.583
216.699,7748.207
217.530,8269.964
218.360,8917.008
219.190,8810.364
220.021,8578.336
220.851,8683.320
221.681,9197.709
222.511,9096.551
223.342,9267.713
224.172,9758.028
225.002,9499.721
225.832,9623.968
226.663,9953.400
227.493,9939.915
228.323,10788.121
229.153,11419.932
229.984,11412.717
230.814,11458.279
231.644,11321.021
232.475,11608.604
233.305,11969.032
234.135,11780.858
234.965,12371.190
235.796,12455.490
236.626,12299.566
237.456,12135.474
238.286,11869.312
239.117,12071.012
239.947,12668.817
240.777,12704.021
241.607,12127.826
242.438,12158.781
243.268,12332.279
244.098,12499.064
244.929,12668.628
245.759,13083.789
246.589,13670.053
247.419,13747.777
248.250,13679.696
249.080,13843.983
249.910,13929.947
250.740,14677.324
251.571,14748.349
252.401,14155.749
253.231,14582.117
254.061,14643.566
254.892,14138.328
255.722,14381.745
256.552,13191.340
257.383,13564.741
258.213,14064.389
259.043,14485.449
259.873,14208.158
260.704,14159.874
261.534,13951.932
262.364,14058.604
263.194,13691.304
264.025,13344.785
264.855,13981.227
265.685,14456.024
266.515,13855.381
267.346,13517.085
268.176,13545.385
269.006,13701.045
269.837,13752.364
270.667,13599.425
271.497,13193.263
272.327,12850.085
273.158,12594.187
273.988,13289.866
274.818,13020.308
275.648,13325.360
276.479,13532.368
277.309,13242.049
278.139,13212.360
278.969,13484.494
279.800,13682.089
280.630,13254.854
281.460,13025.766
282.290,13328.300
283.121,13605.279
283.951,13713.996
284.781,14118.134
285.612,14164.121
286.442,14194.178
287.272,14375.429
288.102,14566.263
288.933,14565.396
289.763,14526.211
290.593,14403.109
291.423,14002.947
292.254,14392.287
293.084,13679.526
293.914,13734.481
294.745,13658.360
295.575,13656.142
296.405,13178.923
297.235,13646.234
298.066,12836.425
298.896,13013.187
299.726,13643.320
300.556,13873.628
301.387,13988.951
302.217,14496.964
303.047,14495.907
303.877,14045.377
304.708,14597.883
305.538,14080.895
306.368,14184.526
307.198,14170.672
308.029,14798.960
308.859,15307.766
309.689,16190.794
310.520,15730.312
311.350,15502.064
312.180,15208.215
313.010,15551.194
313.841,16080.874
314.671,16494.102
315.501,16971.736
316.331,16852.506
317.162,16477.793
317.992,16625.080
318.822,16396.389
319.652,16402.977
320.483,15919.400
321.313,15418.032
322.143,15178.064
322.974,15102.421
323.804,14287.660
324.634,14388.057
325.464,14712.834
326.295,14821.903
327.125,14443.008
327.955,13469.073
328.785,13162.822
329.616,12502.785
330.446,11678.385
331.276,11197.721
332.106,10483.664
332.937,10061.838
333.767,9577.353
334.597,9235.615
335.428,8963.315
336.258,8734.271
337.088,8502.874
337.918,8007.417
338.749,7944.862
339.579,7941.963
340.409,7438.830
341.239,7030.858
342.070,6958.705
342.900,7264.474
343.730,7192.203
344.560,6873.858
345.391,6835.409
346.221,6836.028
347.051,6796.174
347.882,6674.348
348.712,6705.389
349.542,6657.012
350.372,6535.615
351.203,6352.089
352.033,6484.749
352.863,6513.927
353.693,6669.024
354.524,7148.555
355.354,6620.117
356.184,6326.984
357.014,6404.518
357.845,6288.032
358.675,5986.053
359.505,6292.239
360.336,6523.741
361.166,6350.490
361.996,6348.854
362.826,6232.502
363.657,6272.117
364.487,6308.360
365.317,6168.636
366.147,6016.611
366.978,6494.364
367.808,6419.757
368.638,6884.546
369.468,6342.919
370.299,5980.093
371.129,6577.818
371.959,6800.510
372.790,6882.380
373.620,7499.996
374.450,7524.380
375.280,7598.219
376.111,7920.413
376.941,8299.810
377.771,8171.008
378.601,8258.794
379.432,8875.117
380.262,8673.356
381.092,9318.223
381.922,9221.490
382.753,9609.587
383.583,9499.166
384.413,9878.502
385.243,9608.813
386.074,10550.555
386.904,11030.923
387.734,11096.381
388.565,11452.093
389.395,11820.640
390.225,11775.551
391.055,12156.356
391.886,12728.745
392.716,13333.349
393.546,13899.149
394.376,14025.555
395.207,13594.895
396.037,14073.628
396.867,14393.651
397.698,14463.817
398.528,14311.696
399.358,14817.830
400.188,14866.781
401.019,14290.300
401.849,14881.874
402.679,15538.571
403.509,15396.932
404.340,15877.988
405.170,16342.551
406.000,15627.619
406.830,15998.130
407.661,15529.251
408.491,15022.968
409.321,14777.259
410.151,14840.672
410.982,15102.000
411.812,14513.113
412.642,15376.291
413.473,16236.243
414.303,15655.377
415.133,15879.604
415.963,16622.748
416.794,15919.502
417.624,16230.308
418.454,16769.521
419.284,16557.359
420.115,16723.162
420.945,16976.271
421.775,17321.725
422.605,17256.105
423.436,16949.189
424.266,17735.955
425.096,16905.352
425.927,16809.766
426.757,17320.086
427.587,17060.359
428.417,17316.773
429.248,18031.619
430.078,18136.143
430.908,17829.256
431.738,17792.623
432.569,17615.479
433.399,18464.023
434.229,18277.098
435.059,18858.193
435.890,18999.295
436.720,18598.246
437.550,18374.008
438.381,17948.697
439.211,17801.502
440.041,17913.740
440.871,18753.162
441.702,19651.271
442.532,19560.980
443.362,19887.264
444.192,19647.170
445.023,19338.457
445.853,19509.004
446.683,19338.600
447.513,19394.588
448.344,18985.656
449.174,19044.793
450.004,18423.344
450.835,18347.875
451.665,18111.143
452.495,17795.283
453.325,17203.770
454.156,16648.676
454.986,16327.073
455.816,15849.223
456.646,15849.215
457.477,14967.453
458.307,14834.939
459.137,16242.660
459.967,16143.810
460.798,15690.162
461.628,15721.559
462.458,14955.434
463.289,14367.562
464.119,15347.506
464.949,15592.559
465.779,14937.822
466.610,14509.887
467.440,14881.887
468.270,14465.271
469.100,14878.854
469.931,15294.271
470.761,16667.514
471.591,17363.736
472.421,18269.158
473.252,18388.721
474.082,19090.924
474.912,18816.947
475.743,19065.377
476.573,19053.547
477.403,19375.133
478.233,18844.264
479.064,18090.072
479.894,17123.514
480.724,16689.264
481.554,16760.199
482.385,16437.256
483.215,16484.057
484.045,17198.781
484.875,16834.814
485.706,15580.202
486.536,15638.741
487.366,15344.239
488.197,14145.215
489.027,14193.632
489.857,13764.770
490.687,13087.644
491.518,13025.068
492.348,13173.202
493.178,13864.955
494.008,14163.636
